,Unnamed: 0,name,code,url,gasDayStart,inventory,sendOut,dtmi,dtrs,info,status,percentage Inventory to DTMI,percentage sendOut of DTRS
1539,1539,Lithuania,LT,LT,2022-10-24,0.781956,110.1,1.934068,122.4,[],C,40.43063635818389,89.95098039215685
1540,1540,Lithuania,LT,LT,2022-10-23,0.973356,107.1,1.934068,122.4,[],C,50.32687578720086,87.49999999999999
1541,1541,Lithuania,LT,LT,2022-10-22,1.1745,111.9,1.934068,122.4,[],C,60.7269237689678,91.42156862745098
1542,1542,Lithuania,LT,LT,2022-10-21,1.385156,116.3,1.934068,122.4,[],C,71.61878486175254,95.01633986928104
1543,1543,Lithuania,LT,LT,2022-10-20,1.59674,116.9,1.934068,122.4,[],C,82.55862772146585,95.50653594771242
1544,1544,Lithuania,LT,LT,2022-10-19,1.281452,116.9,1.934068,122.4,[],C,66.25682240748516,95.50653594771242
1545,1545,Lithuania,LT,LT,2022-10-18,0.147784,115.1,1.934068,122.4,[],C,7.641096383374318,94.03594771241829
1546,1546,Lithuania,LT,LT,2022-10-17,0.355308,117.6,1.934068,122.4,[],C,18.371019012775147,96.078431372549
1547,1547,Lithuania,LT,LT,2022-10-16,0.554944,113.2,1.934068,122.4,[],C,28.693096623283154,92.48366013071895
1548,1548,Lithuania,LT,LT,2022-10-15,0.752956,112.8,1.934068,122.4,[],C,38.931206141666166,92.15686274509804
1549,1549,Lithuania,LT,LT,2022-10-14,0.948416,110.3,1.934068,122.4,[],C,49.03736580099562,90.11437908496731
1550,1550,Lithuania,LT,LT,2022-10-13,1.013956,37.1,1.934068,122.4,[],C,52.42607809032568,30.310457516339866
1551,1551,Lithuania,LT,LT,2022-10-12,1.086456,42.2,1.934068,122.4,[],C,56.17465363162,34.47712418300654
1552,1552,Lithuania,LT,LT,2022-10-11,1.16058,43.5,1.934068,122.4,[],C,60.00719726503928,35.5392156862745
1553,1553,Lithuania,LT,LT,2022-10-10,1.344092,103.6,1.934068,122.4,[],C,69.49559167516345,84.64052287581698
1554,1554,Lithuania,LT,LT,2022-10-09,1.529924,105.1,1.934068,122.4,[],C,79.10394050260902,85.86601307189542
1555,1555,Lithuania,LT,LT,2022-10-08,1.347804,106.2,1.934068,122.4,[],C,69.68751874287771,86.76470588235294
1556,1556,Lithuania,LT,LT,2022-10-07,0.313432,103.4,1.934068,122.4,[],C,16.205841780123553,84.47712418300654
1557,1557,Lithuania,LT,LT,2022-10-06,0.46342,85.0,1.934068,122.4,[],C,23.960894859953218,69.44444444444444
1558,1558,Lithuania,LT,LT,2022-10-05,0.652732,107.0,1.934068,122.4,[],C,33.74917531338092,87.41830065359477
1559,1559,Lithuania,LT,LT,2022-10-04,0.821628,97.0,1.934068,122.4,[],C,42.48185689438014,79.24836601307189
1560,1560,Lithuania,LT,LT,2022-10-03,0.999688,101.5,1.934068,122.4,[],C,51.68835842379897,82.92483660130718
1561,1561,Lithuania,LT,LT,2022-10-02,1.181924,103.1,1.934068,122.4,[],C,61.11077790439633,84.23202614379083
1562,1562,Lithuania,LT,LT,2022-10-01,1.363116,101.9,1.934068,122.4,[],C,70.47921789719906,83.25163398692811
1563,1563,Lithuania,LT,LT,2022-09-30,1.36416,0.0,1.934068,122.4,[],C,70.53319738499371,0.0
1564,1564,Lithuania,LT,LT,2022-09-29,1.364624,0.0,1.934068,122.4,[],C,70.55718826845799,0.0
1565,1565,Lithuania,LT,LT,2022-09-28,1.365436,0.0,1.934068,122.4,[],C,70.59917231452049,0.0
1566,1566,Lithuania,LT,LT,2022-09-27,1.366016,0.0,1.934068,122.4,[],C,70.62916091885083,0.0
1567,1567,Lithuania,LT,LT,2022-09-26,1.529692,93.1,1.934068,122.4,[],C,79.09194506087688,76.06209150326796
1568,1568,Lithuania,LT,LT,2022-09-25,1.3862,104.6,1.934068,122.4,[],C,71.67276434954718,85.45751633986927
1569,1569,Lithuania,LT,LT,2022-09-24,0.095468,108.8,1.934068,122.4,[],C,4.936124272776345,88.88888888888889
1570,1570,Lithuania,LT,LT,2022-09-23,0.291856,109.3,1.934068,122.4,[],C,15.090265699034369,89.29738562091502
1571,1571,Lithuania,LT,LT,2022-09-22,0.488244,110.0,1.934068,122.4,[],C,25.24440712529239,89.86928104575162
1572,1572,Lithuania,LT,LT,2022-09-21,0.675004,105.5,1.934068,122.4,[],C,34.90073771966653,86.19281045751633
1573,1573,Lithuania,LT,LT,2022-09-20,0.86304,105.7,1.934068,122.4,[],C,44.62304324356745,86.35620915032679
1574,1574,Lithuania,LT,LT,2022-09-19,1.06024,93.9,1.934068,122.4,[],C,54.81916871588797,76.7156862745098
1575,1575,Lithuania,LT,LT,2022-09-18,1.251408,106.3,1.934068,122.4,[],C,64.7034127031728,86.84640522875816
1576,1576,Lithuania,LT,LT,2022-09-17,1.447332,108.9,1.934068,122.4,[],C,74.83356324596654,88.97058823529413
1577,1577,Lithuania,LT,LT,2022-09-16,1.627248,100.0,1.934068,122.4,[],C,84.13602830924249,81.69934640522875
1578,1578,Lithuania,LT,LT,2022-09-15,1.814936,104.3,1.934068,122.4,[],C,93.8403406705452,85.2124183006536
1579,1579,Lithuania,LT,LT,2022-09-14,0.152656,101.0,1.934068,122.4,[],C,7.893000659749296,82.51633986928104
1580,1580,Lithuania,LT,LT,2022-09-13,0.319,104.6,1.934068,122.4,[],C,16.493732381694954,85.45751633986927
1581,1581,Lithuania,LT,LT,2022-09-12,0.49996,103.7,1.934068,122.4,[],C,25.85017693276555,84.72222222222221
1582,1582,Lithuania,LT,LT,2022-09-11,0.681384,104.2,1.934068,122.4,[],C,35.23061236730043,85.13071895424837
1583,1583,Lithuania,LT,LT,2022-09-10,0.845988,95.7,1.934068,122.4,[],C,43.74137827625502,78.18627450980392
1584,1584,Lithuania,LT,LT,2022-09-09,0.615728,102.7,1.934068,122.4,[],C,31.835902357104306,83.90522875816994
1585,1585,Lithuania,LT,LT,2022-09-08,0.797384,104.2,1.934068,122.4,[],C,41.22833323337132,85.13071895424837
1586,1586,Lithuania,LT,LT,2022-09-07,0.977416,103.9,1.934068,122.4,[],C,50.53679601751334,84.88562091503267
1587,1587,Lithuania,LT,LT,2022-09-06,1.15884,104.0,1.934068,122.4,[],C,59.91723145204823,84.9673202614379
1588,1588,Lithuania,LT,LT,2022-09-05,1.353024,111.9,1.934068,122.4,[],C,69.9574161818509,91.42156862745098
1589,1589,Lithuania,LT,LT,2022-09-04,1.290732,109.6,1.934068,122.4,[],C,66.73664007677083,89.54248366013071
1590,1590,Lithuania,LT,LT,2022-09-03,0.143724,111.8,1.934068,122.4,[],C,7.431176153061836,91.33986928104575
1591,1591,Lithuania,LT,LT,2022-09-02,0.347884,115.2,1.934068,122.4,[],C,17.98716487734661,94.11764705882352
1592,1592,Lithuania,LT,LT,2022-09-01,0.552392,116.0,1.934068,122.4,[],C,28.561146764229594,94.77124183006535
1593,1593,Lithuania,LT,LT,2022-08-31,0.7553920000000001,115.1,1.934068,122.4,[],C,39.05715827985366,94.03594771241829
1594,1594,Lithuania,LT,LT,2022-08-30,0.960248,117.3,1.934068,122.4,[],C,49.64913332933485,95.83333333333333
1595,1595,Lithuania,LT,LT,2022-08-29,1.165568,115.3,1.934068,122.4,[],C,60.26509926228033,94.19934640522875
1596,1596,Lithuania,LT,LT,2022-08-28,1.344324,100.8,1.934068,122.4,[],C,69.50758711689559,82.35294117647058
1597,1597,Lithuania,LT,LT,2022-08-27,1.542916,112.0,1.934068,122.4,[],C,79.77568523960895,91.50326797385621
1598,1598,Lithuania,LT,LT,2022-08-26,1.743016,112.6,1.934068,122.4,[],C,90.12175373358123,91.99346405228758
1599,1599,Lithuania,LT,LT,2022-08-25,1.548484,116.2,1.934068,122.4,[],C,80.06357584118035,94.93464052287581
1600,1600,Lithuania,LT,LT,2022-08-24,0.37584,118.0,1.934068,122.4,[],C,19.432615606069696,96.40522875816993
1601,1601,Lithuania,LT,LT,2022-08-23,0.5829,120.7,1.934068,122.4,[],C,30.13854735200624,98.6111111111111
1602,1602,Lithuania,LT,LT,2022-08-22,0.78938,115.9,1.934068,122.4,[],C,40.814490493612425,94.68954248366013
1603,1603,Lithuania,LT,LT,2022-08-21,0.6496,117.4,1.934068,122.4,[],C,33.587236849997,95.91503267973856
1604,1604,Lithuania,LT,LT,2022-08-20,0.86014,121.0,1.934068,122.4,[],C,44.47310022191567,98.85620915032679
1605,1605,Lithuania,LT,LT,2022-08-19,1.0672,119.7,1.934068,122.4,[],C,55.17903196785221,97.79411764705883
1606,1606,Lithuania,LT,LT,2022-08-18,1.277044,120.5,1.934068,122.4,[],C,66.02890901457447,98.44771241830065
1607,1607,Lithuania,LT,LT,2022-08-17,1.4871199999999998,120.7,1.934068,122.4,[],C,76.89078150302883,98.6111111111111
1608,1608,Lithuania,LT,LT,2022-08-16,0.364588,118.8,1.934068,122.4,[],C,18.85083668206082,97.05882352941175
1609,1609,Lithuania,LT,LT,2022-08-15,0.570372,115.4,1.934068,122.4,[],C,29.49079349847058,94.28104575163398
1610,1610,Lithuania,LT,LT,2022-08-14,0.775576,115.8,1.934068,122.4,[],C,40.100761710549996,94.6078431372549
1611,1611,Lithuania,LT,LT,2022-08-13,0.979852,115.9,1.934068,122.4,[],C,50.66274815570083,94.68954248366013
1612,1612,Lithuania,LT,LT,2022-08-12,1.187376,116.0,1.934068,122.4,[],C,61.392670785101664,94.77124183006535
1613,1613,Lithuania,LT,LT,2022-08-11,1.3949,116.1,1.934068,122.4,[],C,72.12259341450249,94.85294117647058
1614,1614,Lithuania,LT,LT,2022-08-10,1.60138,115.6,1.934068,122.4,[],C,82.79853655610869,94.44444444444443
1615,1615,Lithuania,LT,LT,2022-08-09,1.486656,114.7,1.934068,122.4,[],C,76.86679061956457,93.70915032679738
1616,1616,Lithuania,LT,LT,2022-08-08,0.110896,115.7,1.934068,122.4,[],C,5.7338211479637735,94.52614379084967
1617,1617,Lithuania,LT,LT,2022-08-07,0.31668,118.6,1.934068,122.4,[],C,16.37377796437354,96.8954248366013
1618,1618,Lithuania,LT,LT,2022-08-06,0.395212,118.9,1.934068,122.4,[],C,20.434234990703533,97.140522875817
1619,1619,Lithuania,LT,LT,2022-08-05,0.225736,115.4,1.934068,122.4,[],C,11.67156480537396,94.28104575163398
1620,1620,Lithuania,LT,LT,2022-08-04,0.4263,113.9,1.934068,122.4,[],C,22.041624182810533,93.05555555555556
1621,1621,Lithuania,LT,LT,2022-08-03,0.651688,114.0,1.934068,122.4,[],C,33.69519582558628,93.13725490196077
1622,1622,Lithuania,LT,LT,2022-08-02,0.846336,109.8,1.934068,122.4,[],C,43.759371438853236,89.70588235294117
1623,1623,Lithuania,LT,LT,2022-08-01,1.036692,107.6,1.934068,122.4,[],C,53.601631380075574,87.90849673202614
1624,1624,Lithuania,LT,LT,2022-07-31,1.218348,101.9,1.934068,122.4,[],C,62.994062256342595,83.25163398692811
1625,1625,Lithuania,LT,LT,2022-07-30,1.399772,101.8,1.934068,122.4,[],C,72.37449769087748,83.16993464052287
1626,1626,Lithuania,LT,LT,2022-07-29,1.582124,102.5,1.934068,122.4,[],C,81.80291489234092,83.74183006535947
1627,1627,Lithuania,LT,LT,2022-07-28,1.550688,105.6,1.934068,122.4,[],C,80.17753253763571,86.27450980392156
1628,1628,Lithuania,LT,LT,2022-07-27,0.195228,113.7,1.934068,122.4,[],C,10.094164217597314,92.8921568627451
1629,1629,Lithuania,LT,LT,2022-07-26,0.397532,114.0,1.934068,122.4,[],C,20.55418940802495,93.13725490196077
1630,1630,Lithuania,LT,LT,2022-07-25,0.598096,113.4,1.934068,122.4,[],C,30.924248785461522,92.64705882352942
1631,1631,Lithuania,LT,LT,2022-07-24,0.796572,113.6,1.934068,122.4,[],C,41.18634918730882,92.81045751633987
1632,1632,Lithuania,LT,LT,2022-07-23,1.000964,116.2,1.934068,122.4,[],C,51.754333353325734,94.93464052287581
1633,1633,Lithuania,LT,LT,2022-07-22,1.208952,117.0,1.934068,122.4,[],C,62.50824686619085,95.58823529411764
1634,1634,Lithuania,LT,LT,2022-07-21,1.41172,114.1,1.934068,122.4,[],C,72.99226294008278,93.218954248366
1635,1635,Lithuania,LT,LT,2022-07-20,1.616692,115.4,1.934068,122.4,[],C,83.59023571043004,94.28104575163398
1636,1636,Lithuania,LT,LT,2022-07-19,1.542916,114.2,1.934068,122.4,[],C,79.77568523960895,93.30065359477125
1637,1637,Lithuania,LT,LT,2022-07-18,0.115884,111.5,1.934068,122.4,[],C,5.991723145204823,91.09477124183006
1638,1638,Lithuania,LT,LT,2022-07-17,0.312968,111.1,1.934068,122.4,[],C,16.181850896659274,90.76797385620914
1639,1639,Lithuania,LT,LT,2022-07-16,0.508892,110.9,1.934068,122.4,[],C,26.31200143945301,90.60457516339869
1640,1640,Lithuania,LT,LT,2022-07-15,0.705164,110.9,1.934068,122.4,[],C,36.460145144844965,90.60457516339869
1641,1641,Lithuania,LT,LT,2022-07-14,0.902828,112.8,1.934068,122.4,[],C,46.68026150062976,92.15686274509804
1642,1642,Lithuania,LT,LT,2022-07-13,1.097824,111.3,1.934068,122.4,[],C,56.76243027649493,90.93137254901961
1643,1643,Lithuania,LT,LT,2022-07-12,1.290616,108.7,1.934068,122.4,[],C,66.73064235590476,88.80718954248366
1644,1644,Lithuania,LT,LT,2022-07-11,1.478536,105.9,1.934068,122.4,[],C,76.44695015893961,86.51960784313727
1645,1645,Lithuania,LT,LT,2022-07-10,1.476912,106.4,1.934068,122.4,[],C,76.36298206681461,86.9281045751634
1646,1646,Lithuania,LT,LT,2022-07-09,0.09686,108.0,1.934068,122.4,[],C,5.008096923169196,88.23529411764706
1647,1647,Lithuania,LT,LT,2022-07-08,0.257636,92.8,1.934068,122.4,[],C,13.320938043543453,75.81699346405229
1648,1648,Lithuania,LT,LT,2022-07-07,0.438828,104.8,1.934068,122.4,[],C,22.689378036346188,85.62091503267973
1649,1649,Lithuania,LT,LT,2022-07-06,0.605868,96.8,1.934068,122.4,[],C,31.326096083488274,79.08496732026144
1650,1650,Lithuania,LT,LT,2022-07-05,0.801444,114.4,1.934068,122.4,[],C,41.43825346368381,93.4640522875817
1651,1651,Lithuania,LT,LT,2022-07-04,1.037272,112.7,1.934068,122.4,[],C,53.63161998440593,92.07516339869281
1652,1652,Lithuania,LT,LT,2022-07-03,1.261964,110.6,1.934068,122.4,[],C,65.24920530198526,90.359477124183
1653,1653,Lithuania,LT,LT,2022-07-02,1.456612,112.3,1.934068,122.4,[],C,75.31338091525221,91.74836601307189
1654,1654,Lithuania,LT,LT,2022-07-01,0.193604,117.6,1.934068,122.4,[],C,10.010196125472321,96.078431372549
1655,1655,Lithuania,LT,LT,2022-06-30,0.200912,99.5,1.934068,122.4,[],C,10.388052540034789,81.29084967320262
1656,1656,Lithuania,LT,LT,2022-06-29,0.39382,108.2,1.934068,122.4,[],C,20.362262340310682,88.39869281045752
1657,1657,Lithuania,LT,LT,2022-06-28,0.591948,111.5,1.934068,122.4,[],C,30.60636957955977,91.09477124183006
1658,1658,Lithuania,LT,LT,2022-06-27,0.794136,113.1,1.934068,122.4,[],C,41.060397049121335,92.40196078431372
1659,1659,Lithuania,LT,LT,2022-06-26,0.998644,114.7,1.934068,122.4,[],C,51.634378936004325,93.70915032679738
1660,1660,Lithuania,LT,LT,2022-06-25,1.199904,114.0,1.934068,122.4,[],C,62.040424638637326,93.13725490196077
1661,1661,Lithuania,LT,LT,2022-06-24,1.402092,112.8,1.934068,122.4,[],C,72.49445210819889,92.15686274509804
1662,1662,Lithuania,LT,LT,2022-06-23,1.607644,114.5,1.934068,122.4,[],C,83.12241348287651,93.54575163398692
1663,1663,Lithuania,LT,LT,2022-06-22,1.239924,115.5,1.934068,122.4,[],C,64.10963833743179,94.36274509803921
1664,1664,Lithuania,LT,LT,2022-06-21,0.134328,116.4,1.934068,122.4,[],C,6.945360762910095,95.09803921568627
1665,1665,Lithuania,LT,LT,2022-06-20,0.342084,117.2,1.934068,122.4,[],C,17.687278834043067,95.7516339869281
1666,1666,Lithuania,LT,LT,2022-06-19,0.549376,117.1,1.934068,122.4,[],C,28.40520602171175,95.66993464052287
1667,1667,Lithuania,LT,LT,2022-06-18,0.756552,117.1,1.934068,122.4,[],C,39.117135488514364,95.66993464052287
1668,1668,Lithuania,LT,LT,2022-06-17,0.96164,117.3,1.934068,122.4,[],C,49.72110597972771,95.83333333333333
1669,1669,Lithuania,LT,LT,2022-06-16,1.170208,117.9,1.934068,122.4,[],C,60.50500809692316,96.32352941176471
1670,1670,Lithuania,LT,LT,2022-06-15,1.03066,117.5,1.934068,122.4,[],C,53.28974989503988,95.99673202614379
1671,1671,Lithuania,LT,LT,2022-06-14,1.236908,118.0,1.934068,122.4,[],C,63.953697594913926,96.40522875816993
1672,1672,Lithuania,LT,LT,2022-06-13,1.442924,117.0,1.934068,122.4,[],C,74.60564985305584,95.58823529411764
1673,1673,Lithuania,LT,LT,2022-06-12,1.646388,115.0,1.934068,122.4,[],C,85.12565225214419,93.95424836601308
1674,1674,Lithuania,LT,LT,2022-06-11,1.558808,116.5,1.934068,122.4,[],C,80.59737299826067,95.1797385620915
1675,1675,Lithuania,LT,LT,2022-06-10,0.411684,117.5,1.934068,122.4,[],C,21.2859113536856,95.99673202614379
1676,1676,Lithuania,LT,LT,2022-06-09,0.619672,116.8,1.934068,122.4,[],C,32.03982486655072,95.42483660130718
1677,1677,Lithuania,LT,LT,2022-06-08,0.821512,113.9,1.934068,122.4,[],C,42.47585917351407,93.05555555555556
1678,1678,Lithuania,LT,LT,2022-06-07,1.020104,112.8,1.934068,122.4,[],C,52.74395729622743,92.15686274509804
1679,1679,Lithuania,LT,LT,2022-06-06,1.225076,114.6,1.934068,122.4,[],C,63.341930066574704,93.62745098039214
1680,1680,Lithuania,LT,LT,2022-06-05,1.432136,115.4,1.934068,122.4,[],C,74.04786181251126,94.28104575163398
1681,1681,Lithuania,LT,LT,2022-06-04,1.641864,116.5,1.934068,122.4,[],C,84.89174113836742,95.1797385620915
1682,1682,Lithuania,LT,LT,2022-06-03,1.852172,116.3,1.934068,122.4,[],C,95.76560906855394,95.01633986928104
1683,1683,Lithuania,LT,LT,2022-06-02,0.773024,105.8,1.934068,122.4,[],C,39.96881185149643,86.43790849673202
1684,1684,Lithuania,LT,LT,2022-06-01,0.319696,115.7,1.934068,122.4,[],C,16.52971870689138,94.52614379084967
1685,1685,Lithuania,LT,LT,2022-05-31,0.527568,115.4,1.934068,122.4,[],C,27.277634498890425,94.28104575163398
1686,1686,Lithuania,LT,LT,2022-05-30,0.735672,115.5,1.934068,122.4,[],C,38.0375457326216,94.36274509803921
1687,1687,Lithuania,LT,LT,2022-05-29,0.941224,115.6,1.934068,122.4,[],C,48.66550710729923,94.44444444444443
1688,1688,Lithuania,LT,LT,2022-05-28,1.148168,115.0,1.934068,122.4,[],C,59.36544113236971,93.95424836601308
1689,1689,Lithuania,LT,LT,2022-05-27,1.356272,115.2,1.934068,122.4,[],C,70.12535236610088,94.11764705882352
1690,1690,Lithuania,LT,LT,2022-05-26,1.564376,115.0,1.934068,122.4,[],C,80.88526359983207,93.95424836601308
1691,1691,Lithuania,LT,LT,2022-05-25,1.770276,113.7,1.934068,122.4,[],C,91.5312181371079,92.8921568627451
1692,1692,Lithuania,LT,LT,2022-05-24,0.542184,112.9,1.934068,122.4,[],C,28.033347328015356,92.23856209150327
1693,1693,Lithuania,LT,LT,2022-05-23,0.380596,115.5,1.934068,122.4,[],C,19.678522161578602,94.36274509803921
1694,1694,Lithuania,LT,LT,2022-05-22,0.58464,113.8,1.934068,122.4,[],C,30.228513164997306,92.97385620915031
1695,1695,Lithuania,LT,LT,2022-05-21,0.780564,111.1,1.934068,122.4,[],C,40.358663707791045,90.76797385620914
1696,1696,Lithuania,LT,LT,2022-05-20,1.023236,113.4,1.934068,122.4,[],C,52.905895759611354,92.64705882352942
1697,1697,Lithuania,LT,LT,2022-05-19,1.22902,116.0,1.934068,122.4,[],C,63.54585257602111,94.77124183006535
1698,1698,Lithuania,LT,LT,2022-05-18,1.430976,112.8,1.934068,122.4,[],C,73.98788460385055,92.15686274509804
1699,1699,Lithuania,LT,LT,2022-05-17,1.632352,112.3,1.934068,122.4,[],C,84.39992802734962,91.74836601307189
1700,1700,Lithuania,LT,LT,2022-05-16,1.49466,110.3,1.934068,122.4,[],C,77.28063335932347,90.11437908496731
1701,1701,Lithuania,LT,LT,2022-05-15,0.24998,108.8,1.934068,122.4,[],C,12.925088466382775,88.88888888888889
1702,1702,Lithuania,LT,LT,2022-05-14,0.446948,109.1,1.934068,122.4,[],C,23.109218496971152,89.13398692810458
1703,1703,Lithuania,LT,LT,2022-05-13,0.64902,112.2,1.934068,122.4,[],C,33.55724824566665,91.66666666666666
1704,1704,Lithuania,LT,LT,2022-05-12,0.84216,107.3,1.934068,122.4,[],C,43.54345348767469,87.66339869281045
1705,1705,Lithuania,LT,LT,2022-05-11,1.042028,110.4,1.934068,122.4,[],C,53.87752653991483,90.19607843137256
1706,1706,Lithuania,LT,LT,2022-05-10,1.246304,112.6,1.934068,122.4,[],C,64.43951298506569,91.99346405228758
1707,1707,Lithuania,LT,LT,2022-05-09,1.451508,112.5,1.934068,122.4,[],C,75.04948119714508,91.91176470588235
1708,1708,Lithuania,LT,LT,2022-05-08,1.652768,110.6,1.934068,122.4,[],C,85.45552689977809,90.359477124183
1709,1709,Lithuania,LT,LT,2022-05-07,0.39092,112.3,1.934068,122.4,[],C,20.21231931865891,91.74836601307189
1710,1710,Lithuania,LT,LT,2022-05-06,0.298352,101.4,1.934068,122.4,[],C,15.426138067534337,82.84313725490196
1711,1711,Lithuania,LT,LT,2022-05-05,0.298352,101.4,1.934068,122.4,[],C,15.426138067534337,82.84313725490196
1712,1712,Lithuania,LT,LT,2022-05-04,0.694028,108.6,1.934068,122.4,[],C,35.884363941702155,88.72549019607843
1713,1713,Lithuania,LT,LT,2022-05-03,0.891692,109.8,1.934068,122.4,[],C,46.10448029748696,89.70588235294117
1714,1714,Lithuania,LT,LT,2022-05-02,1.093068,110.6,1.934068,122.4,[],C,56.51652372098602,90.359477124183
1715,1715,Lithuania,LT,LT,2022-05-01,1.297228,111.4,1.934068,122.4,[],C,67.0725124452708,91.01307189542483
1716,1716,Lithuania,LT,LT,2022-04-30,1.456612,87.0,1.934068,122.4,[],C,75.31338091525221,71.078431372549
1717,1717,Lithuania,LT,LT,2022-04-29,1.45754,0.0,1.934068,122.4,[],C,75.36136268218078,0.0
1718,1718,Lithuania,LT,LT,2022-04-28,1.45812,0.0,1.934068,122.4,[],C,75.39135128651114,0.0
1719,1719,Lithuania,LT,LT,2022-04-27,1.45812,0.0,1.934068,122.4,[],C,75.39135128651114,0.0
1720,1720,Lithuania,LT,LT,2022-04-26,1.652188,107.2,1.934068,122.4,[],C,85.42553829544774,87.58169934640523
1721,1721,Lithuania,LT,LT,2022-04-25,1.824216,94.6,1.934068,122.4,[],C,94.32015833983087,77.28758169934639
1722,1722,Lithuania,LT,LT,2022-04-24,0.136996,85.6,1.934068,122.4,[],C,7.083308342829725,69.93464052287581
1723,1723,Lithuania,LT,LT,2022-04-23,0.297192,88.7,1.934068,122.4,[],C,15.366160858873629,72.4673202614379
1724,1724,Lithuania,LT,LT,2022-04-22,0.50402,115.2,1.934068,122.4,[],C,26.060097163078034,94.11764705882352
1725,1725,Lithuania,LT,LT,2022-04-21,0.710384,115.6,1.934068,122.4,[],C,36.730042583818154,94.44444444444443
1726,1726,Lithuania,LT,LT,2022-04-20,0.910252,111.0,1.934068,122.4,[],C,47.0641156360583,90.68627450980392
1727,1727,Lithuania,LT,LT,2022-04-19,1.09098,100.0,1.934068,122.4,[],C,56.40856474539675,81.69934640522875
1728,1728,Lithuania,LT,LT,2022-04-18,1.280292,104.8,1.934068,122.4,[],C,66.19684519882445,85.62091503267973
1729,1729,Lithuania,LT,LT,2022-04-17,1.465312,102.2,1.934068,122.4,[],C,75.76320998020752,83.49673202614379
1730,1730,Lithuania,LT,LT,2022-04-16,1.649636,102.2,1.934068,122.4,[],C,85.29358843639419,83.49673202614379
1731,1731,Lithuania,LT,LT,2022-04-15,1.833612,102.0,1.934068,122.4,[],C,94.80597372998261,83.33333333333333
1732,1732,Lithuania,LT,LT,2022-04-14,0.131312,102.1,1.934068,122.4,[],C,6.789420020392252,83.41503267973856
1733,1733,Lithuania,LT,LT,2022-04-13,0.310996,99.4,1.934068,122.4,[],C,16.079889641936067,81.20915032679738
1734,1734,Lithuania,LT,LT,2022-04-12,0.487664,99.2,1.934068,122.4,[],C,25.214418520962035,81.04575163398692
